link_config_id,edge_id,domain,from_file,to_file,relation,period,current_join,current_status,current_evidence,missing_key_or_control,target_join,owner_role,false_join_risk,integration_test_id,acceptance_criteria,stage27_prefill_scope,linked_request_ids,prefill_coverage_pct,stage27_precheck_status,official_retest_result,transaction_level_automation_allowed_stage27,stage27_connection_note,named_owner,required_datasets_accepted,primary_keys_confirmed,orphan_test,duplicate_test,totals_test,signed_reconciliation,target_retest_result,automation_status,evidence_link,next_action,release_readiness_score,stage29_action
LCFG-031,TAX-EDGE-031,Налоги/ФОТ,ЗП за июнь 2025.xlsx,6-НДФЛ (с 2021 года) за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-06,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-031,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-032,TAX-EDGE-032,Налоги/ФОТ,ЗП за июнь 2025.xlsx,Расчет по страховым взносам за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-06,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-032,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-033,TAX-EDGE-033,Налоги/ФОТ,ЗП за июнь 2025.xlsx,Расчет по страховым взносам за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-06,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-033,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-034,TAX-EDGE-034,Налоги/ФОТ,ЗП за июнь 2025.xlsx,Расчет по страховым взносам за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-06,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-034,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-035,TAX-EDGE-035,Налоги/ФОТ,ЗП за июнь 2025.xlsx,Расчет по страховым взносам за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-06,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-035,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-036,TAX-EDGE-036,Налоги/ФОТ,ЗП за май 2025.xlsx,ДДС 2025.xlsx,Payroll calculation ↔ ДДС payroll cash,2025-05,month + displayed control total,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",payroll_batch_id / payment_type,payroll_batch_id + payment_date + employer_id,HR/Финансы,Высокий без obligation/ENS ID,IT-036,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-037,TAX-EDGE-037,Налоги/ФОТ,ЗП за май 2025.xlsx,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,Payroll rows ↔ bank registry,2025-05,date + amount + account,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",employee_id / payroll_batch_id,employee_id + payroll_batch_id + bank_payment_id,HR/Финансы,Высокий без obligation/ENS ID,IT-037,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-038,TAX-EDGE-038,Налоги/ФОТ,ЗП за май 2025.xlsx,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,Payroll rows ↔ bank registry,2025-05,date + amount + account,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",employee_id / payroll_batch_id,employee_id + payroll_batch_id + bank_payment_id,HR/Финансы,Высокий без obligation/ENS ID,IT-038,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-039,TAX-EDGE-039,Налоги/ФОТ,ЗП за май 2025.xlsx,6-НДФЛ (с 2021 года) за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-05,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-039,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-040,TAX-EDGE-040,Налоги/ФОТ,ЗП за май 2025.xlsx,6-НДФЛ (с 2021 года) за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-05,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-040,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-041,TAX-EDGE-041,Налоги/ФОТ,ЗП за май 2025.xlsx,Расчет по страховым взносам за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-05,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-041,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-042,TAX-EDGE-042,Налоги/ФОТ,ЗП за май 2025.xlsx,Расчет по страховым взносам за 2025 г. (Янина Ю. Ф. ИП).pdf,Payroll accrual ↔ tax form,2025-05,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-042,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-043,TAX-EDGE-043,Налоги/ФОТ,ЗП за май 2025.xlsx,Расчет по страховым взносам за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-05,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-043,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-044,TAX-EDGE-044,Налоги/ФОТ,ЗП за май 2025.xlsx,Расчет по страховым взносам за 2025 г. (ДЕКОР ООО).pdf,Payroll accrual ↔ tax form,2025-05,month/year aggregate,Частично,Месячные файлы покрывают только часть года/периметра,employee_id + income type + tax base,employer_id + employee_id + accrual_period + tax_code,HR/Бухгалтерия,Высокий без obligation/ENS ID,IT-044,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-045,TAX-EDGE-045,Налоги/ФОТ,ЗП за май 2026.xlsx,ДДС 2026.xlxs.xlsx,Payroll calculation ↔ ДДС payroll cash,2026-05,month + displayed control total,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",payroll_batch_id / payment_type,payroll_batch_id + payment_date + employer_id,HR/Финансы,Высокий без obligation/ENS ID,IT-045,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-046,TAX-EDGE-046,Налоги/ФОТ,ЗП за май 2026.xlsx,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,Payroll rows ↔ bank registry,2026-05,date + amount + account,Не проверено построчно,"Файл имеется, но batch-level сверка не выполнена",employee_id / payroll_batch_id,employee_id + payroll_batch_id + bank_payment_id,HR/Финансы,Высокий без obligation/ENS ID,IT-046,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
