key_candidate_id,source_file_id,version_id,file_name,domain,sheet,source_column,source_field,normalized_field,tags,entity,data_type,nonempty,uniqueness_pct,source_key_candidate,target_system,canonical_key,source_status,confidence,decision_status,required_test,owner_role,evidence_location
KEY-0084,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-сводная по статьям,11,октябрь,октябрь,unclassified,Не классифицировано,number,28,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0085,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-сводная по статьям,12,ноябрь,ноябрь,unclassified,Не классифицировано,number,33,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0086,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-сводная по статьям,13,декабрь,декабрь,unclassified,Не классифицировано,number,29,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0087,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-сводная по статьям,14,Общий итог,общий_итог,unclassified,Не классифицировано,number,39,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0088,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,2,2025-01-01 00:00:00,2025_01_01_00_00_00,unclassified,Не классифицировано,number,49,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0089,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,3,2025-02-01 00:00:00,2025_02_01_00_00_00,unclassified,Не классифицировано,number,56,98.2,Да,Уточнить,,Технический кандидат,Средняя,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0090,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,6,2025-03-01 00:00:00 / (пусто),2025_03_01_00_00_00_пусто,unclassified,Не классифицировано,number,59,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0091,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,7,Круиз 2025,круиз_2025,collection_id,Коллекция,number,3,33.3,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0092,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,8,01.03.2025 Итог,01_03_2025_итог,unclassified,Не классифицировано,number,60,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0093,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,10,(пусто),пусто,unclassified,Не классифицировано,number,57,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0094,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,11,Круиз 2025,круиз_2025,collection_id,Коллекция,number,8,87.5,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
KEY-0095,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,13,01.04.2025 Итог,01_04_2025_итог,unclassified,Не классифицировано,number,58,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0096,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,14,2025-05-01 00:00:00 / (пусто),2025_05_01_00_00_00_пусто,unclassified,Не классифицировано,number,54,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0097,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,15,01.05.2025 Итог,01_05_2025_итог,unclassified,Не классифицировано,number,54,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0098,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,16,2025-06-01 00:00:00 / (пусто),2025_06_01_00_00_00_пусто,unclassified,Не классифицировано,number,51,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0099,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,20,01.06.2025 Итог,01_06_2025_итог,unclassified,Не классифицировано,number,52,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0100,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,21,2025-07-01 00:00:00 / (пусто),2025_07_01_00_00_00_пусто,unclassified,Не классифицировано,number,56,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0101,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,24,01.07.2025 Итог,01_07_2025_итог,unclassified,Не классифицировано,number,60,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0102,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,25,2025-08-01 00:00:00 / (пусто),2025_08_01_00_00_00_пусто,unclassified,Не классифицировано,number,46,100.0,Да,Уточнить,,Технический кандидат,Высокая,Candidate — needs owner approval,"Null rate, duplicate rate, cross-period stability, owner sign-off",,
KEY-0103,FILE-018,VER-007-002,ДДС 2025.xlsx,Финансы и денежные потоки,B-в разрезе,27,капсула осень25,капсула_осень25,collection_id,Коллекция,number,3,33.3,Да,PLM,collection_id,Требует подтверждения владельца,Низкая,Quarantine — not unique enough,"Null rate, duplicate rate, cross-period stability, owner sign-off",Продукт,
